OID_,CID,avg_rain,water,vegetation,slope,rugged,productivity,geology,elevation,min_temp,aspect,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,inapp_fire,cat_den,lat,long
1350,0,92.1709976,1002.289978,3,3.1856799,271.2829895,0.528104,4,249.5800018,13.5284004,162.2449951,0.30831,0.319996,0.331934,0.683635,0,0.571246,0.812756,0,0.0953618,0.233698,1,0,0.642471,1,0.171136,-3140003.748,2021023.124
1351,0,78.9272995,0,3,1.3613,348.92099,0.47225,4,332.7909851,10.2046003,226.7449951,0.48289,0.300278,0.423507,0.406232,0,0.490394,0.856866,0,0.17364,0.201139,0,3,0.670614,1,0.213516,-3825967.669,1698611.925
1352,0,93.9247971,1414.709961,3,1.80118,311.2690125,0.493753,4,102.1600037,12.9565001,137.6929932,0.317192,0.281092,0.442607,0.689049,0,0.648966,0.89726,0,0.0553735,0.145876,4,0,0.678562,1,0.181085,-3329276.34,1992386.804
1353,0,81.2057037,1012.039978,3,15.9011002,758.5859985,0.48352,3,523.7119751,9.43993,1.56011,0.450634,0.583506,0.565077,0.286187,1,0.662783,0.770274,0,0.251466,0.254815,1,3,0.729248,0,0.193305,-3589799.559,1832205.28
1354,0,90.6140976,2831.919922,3,7.9285798,422.0830078,0.51944,1,195.2929993,13.3375998,256.5419922,0.316441,0.316698,0.421481,0.556205,0,0.614596,0.751527,0,0.134302,0.15885,2,0,0.690631,0,0.167588,-3091339.532,2014736.068
1355,0,66.3247986,1000.030029,5,9.8542299,596.6669922,0.454571,4,972.8660278,7.8601799,109.7009964,0.458874,0.308342,0.52034,0.0629613,1,0.263561,0.171527,2,0.0960531,0.59746,0,1,0.594728,0,0.224116,-3472308.447,1891051.109
1356,0,57.844101,0,5,3.7864001,186.6430054,0.431018,4,717.9710083,9.01369,296.5020142,0.508302,0.622802,0.316168,0.288852,0,0.532647,0.852825,0,0.231041,0.285613,0,1,0.687687,0,0.215159,-3281582.557,1889319.617
1357,0,98.2434998,0,3,1.68283,80.2065964,0.49742,4,76.1740036,13.4695997,198.3760071,0.336028,0.319403,0.353556,0.67976,0,0.619987,0.890844,0,0.0832881,0.117493,4,0,0.683002,1,0.187288,-3357818.948,1998590.429
1358,0,87.6099014,2021.300049,1,9.8884201,466.5950012,0.486021,1,329.2059937,13.5614004,337.993988,0.312294,0.251312,0.462015,0.499579,1,0.538691,0.438166,2,0.108933,0.307478,2,0,0.597985,0,0.173964,-3088032.816,2014770.545
1359,0,102.1760025,2031.98999,3,6.6146898,453.8850098,0.544095,4,514.9710083,13.2356005,186.1779938,0.341591,0.293547,0.289961,0.688283,0,0.584226,0.82593,0,0.122018,0.134931,2,0,0.728851,1,0.165133,-3127795.137,2016270.888
1360,0,60.8638992,0,5,8.0196505,578.098999,0.431602,4,536.2659912,7.95928,313.3829956,0.528157,0.338392,0.416531,0,0,0.638358,0.787653,0,0.274897,0.378047,2,1,0.607195,1,0.232586,-3932168.81,1641649.521
1361,0,96.7759018,1004.140015,2,3.6289899,248.5279999,0.549586,4,480.1440125,10.1014004,212.7969971,0.518409,0.514342,0.204021,0.335448,0,0.659705,0.76354,0,0.17908,0.340716,1,0,0.779128,0,0.196417,-3648416.082,1790958.054
1362,0,63.5136986,0,5,2.50425,304.0910034,0.460125,4,540.2960205,8.60853,31.3456001,0.529091,0.41527,0.153128,0.0333592,0,0.517275,0.925188,0,0.288673,0.403408,0,0,0.591514,1,0.249189,-3671181.761,1689388.361
1363,0,70.1949997,3419.98999,5,2.45491,361.0419922,0.408886,4,357.7330017,10.8744001,111.9209976,0.497764,0.352375,0.154189,0.42415,1,0.500845,0.428231,1,0.0861731,0.476265,1,2,0.634746,0,0.222259,-3661534.084,1780336.764
1364,0,97.1745987,1000.609985,6,4.0234299,269.6470032,0.513148,4,511.9349976,9.9069595,20.3658009,0.43577,0.28306,0.394849,0.234362,0,0.636295,0.904968,0,0.135953,0.404155,0,0,0.677343,1,0.191406,-3774860.223,1709429.954
1365,0,68.9056015,1069.040039,5,9.46982,669.4650269,0.481202,4,1051.939941,7.4191899,96.911499,0.548031,0.328175,0.0851631,0,0,0.621871,0.776681,0,0.225037,0.840685,0,2,0.656536,0,0.230205,-3750899.973,1670152.78
1366,0,75.8401031,1003.539978,5,7.4018102,396.4580078,0.498703,1,880.0739746,10.1520004,354.973999,0.404096,0.43709,0.227765,0.316392,0,0.559805,0.846772,1,0.133317,0.350224,2,0,0.700035,0,0.190056,-3226100.263,1962086.105
1367,0,80.8783035,1000.090027,3,8.7966099,516.46698,0.469219,2,303.3370056,8.8415699,138.1269989,0.527841,0.482101,0.373144,0.0936146,0,0.399123,0.432625,1,0.340938,0.472167,0,0,0.699646,0,0.205559,-3803510.807,1669451.015
1368,0,82.3343964,1004.710022,5,9.1468601,593.8359985,0.513508,1,550.7930298,10.7023001,280.0929871,0.447228,0.297494,0.197131,0.545322,0,0.417264,0.795841,0,0.104584,0.330541,1,0,0.711386,1,0.175463,-3188267.159,1965718.748
1369,0,70.0201035,0,3,7.29527,440.9719849,0.420154,1,661.3079834,8.4339304,249.8119965,0.457076,0.408985,0.320806,0.17988,0,0.397658,0.829638,0,0.181138,0.408412,0,1,0.608066,0,0.216587,-3325021.147,1911357.016
1370,0,80.3424988,2428,3,11.4612999,549.0620117,0.495306,3,710.8690186,9.5635004,67.2950974,0.421284,0.305312,0.453034,0.196029,0,0.438244,0.901282,0,0.0696016,0.241855,3,0,0.688847,1,0.173083,-3396827.217,1925428.089
1371,0,92.9664001,1003.229981,2,3.6793699,230.802002,0.515183,4,228.2109985,11.4719,144.2200012,0.449757,0.259654,0.133861,0.671603,0,0.732545,0.924204,0,0.165932,0.308592,0,1,0.744885,1,0.198052,-3760991.023,1766921.079
1372,0,78.7363968,0,5,3.0176599,190.5659943,0.48451,4,70.8149033,11.2048998,22.5716,0.454714,0.276596,0.207891,0.668042,0,0.721416,0.923478,0,0.173216,0.238316,0,1,0.73338,1,0.210847,-3753125.892,1756147.171
1373,0,66.5996017,1000.429993,5,2.3271201,103.461998,0.446005,2,485.5780029,11.7622995,238.3280029,0.468969,0.324031,0.303128,0.623132,1,0.435507,0.757518,1,0.0757211,0.357125,1,0,0.701923,1,0.206383,-3108271.628,1959236.195
1374,0,90.2276993,1428.699951,3,5.8492599,292.7120056,0.573018,4,478.8850098,11.7656002,160.0140076,0.360803,0.409485,0.234673,0.628707,0,0.700889,0.922216,0,0.112759,0.230677,1,2,0.719334,0,0.180778,-3257192.353,1988466.959
1375,0,88.1468964,1423.380005,3,2.1492901,209.7680054,0.527872,1,551.8330078,11.7040005,131.9799957,0.341307,0.36015,0.260486,0.573255,0,0.653742,0.792212,1,0.0845843,0.471813,0,1,0.665745,0,0.195588,-3248964.116,1985550.707
1376,0,95.3317032,1000,5,6.7280002,394.8049927,0.525677,1,708.5180054,10.5819998,214.397995,0.414145,0.298018,0.200869,0.385941,0,0.444566,0.905432,0,0.108422,0.194732,2,0,0.71695,1,0.182892,-3205045.997,1971393.111
1377,0,96.0327988,0,3,2.3697801,129.7100067,0.493007,4,286.2000122,11.7889004,12.5174999,0.250499,0.225515,0.305799,0.676626,1,0.530398,0.758451,2,0.0639523,0.182885,2,0,0.57488,1,0.185648,-3406009.391,1964603.943
1378,0,89.5772018,1447.380005,3,6.5016098,536.8969727,0.541694,4,1175.579956,7.5829902,277.2709961,0.494452,0.575216,0.68575,0.0008794,0,0.619927,0.916687,0,0.189739,0.566014,2,2,0.736602,0,0.208922,-3569595.199,1834724.864
1379,0,97.6395035,1085.800049,5,2.4700799,1029.829956,0.500842,4,929.5629883,9.2641296,283.4689941,0.519958,0.378902,0.416013,0.106651,0,0.568738,0.92995,0,0.283128,0.352493,0,1,0.73487,1,0.178405,-3807174.153,1680482.34
1380,0,87.6631012,2004.109985,3,2.1345999,147.5189972,0.51505,4,249.6269989,11.4048996,263.006012,0.455597,0.265796,0.141781,0.649584,0,0.724685,0.929411,0,0.163004,0.217013,0,1,0.746393,1,0.200318,-3757009.396,1765719.392
1381,0,126.4440002,0,1,4.2680702,300.8779907,0.58282,4,487.3080139,9.7343197,189.9640045,0.42879,0.297464,0.3118,0.257253,0,0.603047,0.909769,0,0.195084,0.223899,2,2,0.702176,0,0.171611,-3639729.408,1816590.109
1382,0,69.9011993,1415.819946,3,5.98769,261.401001,0.458976,2,607.1149902,10.5047998,87.6222,0.448593,0.48108,0.290511,0.476445,0,0.562163,0.827084,1,0.123756,0.338857,3,0,0.750386,0,0.202475,-3258350.873,1944316.204
1383,0,58.5435982,1000.330017,3,4.0369101,276.9769897,0.434238,4,301.3110046,9.2520704,22.6931,0.493608,0.418663,0.153481,0.144744,1,0.54869,0.635843,1,0.294027,0.324293,0,0,0.533378,1,0.236224,-3664731.111,1698127.018
1384,0,96.2776031,1033.660034,2,7.3944998,436.6860046,0.520152,1,450.5499878,11.9546003,201.9109955,0.349305,0.279206,0.279301,0.680886,0,0.510308,0.718415,0,0.12476,0.13993,2,0,0.678719,0,0.183741,-3278393.125,1968875.357
1385,0,59.8012009,1414.479981,3,1.66897,132.9589996,0.474266,4,343.6870117,10.1886997,116.586998,0.45224,0.333348,0.276672,0.381033,0,0.598489,0.898417,0,0.156067,0.250134,4,2,0.696927,1,0.233459,-3702120.065,1735835.705
1386,0,66.638298,0,3,0.912342,270.2309875,0.437566,4,337.7309875,11.8140001,90.3989029,0.440942,0.377747,0.304947,0.453326,0,0.471561,0.708147,1,0.0857458,0.569168,2,1,0.626156,0,0.211068,-3150468.436,1943639.884
1387,0,89.091301,1001.530029,2,3.5100901,308.9819946,0.511258,4,843.8880005,8.4874802,82.2415009,0.445505,0.323271,0.314286,0.105861,0,0.392417,0.815386,0,0.0769704,0.266227,3,0,0.711767,1,0.194969,-3359542.52,1928950.688
1388,0,71.9057007,1056.479981,3,6.67659,569.1040039,0.467324,4,592.5620117,9.6859598,178.3289948,0.522239,0.328321,0.407419,0.163932,0,0.613895,0.898179,0,0.27952,0.220154,0,2,0.740201,1,0.207984,-3847047.508,1684358.184
1389,0,54.267601,1000.119995,7,5.9696102,341.0859985,0.369684,1,343.821991,9.9089098,11.368,0.408578,0.391245,-0.0746723,0.13019,1,0.124999,0.307569,1,0.196681,0.352872,1,0,0.311467,0,0.234465,-3521608.011,1747031.876
1390,0,98.3043976,1414.23999,3,0.696409,95.5515976,0.49166,4,76.2332993,13.4639997,252.6829987,0.333383,0.30687,0.314576,0.666028,0,0.619515,0.897111,1,0.0674995,0.145174,4,0,0.670105,1,0.191898,-3366247.394,1994803.221
1391,0,72.479599,0,5,0.401543,647.2130127,0.474221,4,244.5269928,9.5839796,263.0239868,0.486864,0.339107,0.31766,0.230931,0,0.609486,0.922409,0,0.218489,0.251662,2,3,0.719184,1,0.210405,-3742275.766,1706305.457
1392,0,59.7340012,2861.77002,5,3.2043099,695.25,0.400881,1,629.6569824,10.3647003,211.8280029,0.505112,0.488377,0.153939,0.220153,0,0.567454,0.892589,0,0.187849,0.61595,1,3,0.667289,0,0.225457,-3644242.964,1766316.845
1393,0,96.1054001,2000.800049,4,4.41539,215.8179932,0.531545,4,86.6064987,12.0944004,148.8670044,0.472867,0.327908,-0.0279442,0.772133,0,0.659727,0.853592,1,0.294945,0.294235,1,2,0.78429,0,0.187049,-3739112.566,1797205.015
1394,0,89.4391022,0,3,0.678895,319.8469849,0.493828,4,133.0010071,11.5045996,134.7100067,0.392966,0.220293,0.0714002,0.646315,1,0.468177,0.380311,2,0.0968051,0.295898,1,1,0.58207,0,0.184439,-3660110.959,1816883.251
1395,0,68.745697,1023.200012,3,8.5851402,455.4530029,0.409027,1,803.9680176,8.5345297,337.0629883,0.44373,0.427491,0.353182,0.232066,0,0.421185,0.756458,0,0.180374,0.487626,1,2,0.572815,0,0.217809,-3325446.511,1905848.355
1396,0,69.3923035,1416.410034,5,1.0501699,220.5700073,0.479441,4,276.7229919,10.8224001,217.7890015,0.4531,0.297342,0.259732,0.567296,0,0.691046,0.93741,0,0.155988,0.235177,2,1,0.719597,1,0.217954,-3740056.94,1747343.369
1397,0,66.0056,0,3,1.04655,170.3840027,0.468972,4,278.2659912,9.9181099,153.4640045,0.473764,0.319464,0.294703,0.303656,0,0.616587,0.913256,0,0.164459,0.343214,2,2,0.693331,1,0.223082,-3725208.162,1718672.624
1398,0,66.0020981,0,5,3.16523,318.6170044,0.513643,4,517.2910156,9.1486197,342.8070068,0.501029,0.345422,0.199519,0.124361,0,0.578045,0.914115,0,0.247289,0.396123,0,2,0.701602,1,0.224992,-3692696.098,1722637.483
1399,0,77.0996017,1000.859985,3,4.8667498,410.2999878,0.478149,3,503.0499878,9.0647202,44.3972015,0.44512,0.616412,0.598717,0.203545,1,0.627706,0.894255,0,0.265148,0.26611,0,2,0.733937,0,0.205472,-3582546.005,1821647.494
1400,0,57.1968994,2035.560059,5,4.22821,418.3009949,0.407098,4,883.6719971,9.4443197,115.6259995,0.527526,0.602458,0.342703,0.225029,0,0.535905,0.757378,0,0.25278,0.302999,0,0,0.690359,0,0.220825,-3279825.354,1882705.791
1401,0,60.6917,1018.530029,5,11.3442001,482.572998,0.456641,4,572.2440186,8.7863598,255.2030029,0.511115,0.391579,0.224651,0.0398518,0,0.503717,0.862684,0,0.290618,0.327576,0,0,0.617175,1,0.225703,-3715923.733,1688735.732
1402,0,81.2798004,1029.329956,1,9.2280798,560.5449829,0.472313,4,445.3320007,10.1433001,108.6350021,0.393141,0.482308,0.663167,0.585379,0,0.62752,0.925039,0,0.121277,0.201798,2,1,0.722995,1,0.168549,-3505973.764,1898451.529
1403,0,79.9586029,0,4,2.9695499,429.1759949,0.481258,3,420.2929993,9.9892597,26.5816994,0.393674,0.291584,0.498351,0.490004,0,0.527323,0.918772,0,0.0633076,0.184743,3,0,0.675993,1,0.182663,-3418156.16,1926796.476
1404,0,91.330101,1000.049988,2,1.94382,111.5479965,0.520092,4,192.3860016,12.5668001,42.9463005,0.167503,0.160149,0.375837,0.634106,0,0.568693,0.919167,0,0.0444975,0.173843,2,0,0.637156,1,0.177458,-3273367.737,1996795.142
1405,0,70.482399,1423.219971,5,4.7878299,452.2210083,0.485742,4,412.4030151,9.34377,190.9459991,0.497283,0.351975,0.292825,0.152848,0,0.59048,0.915477,0,0.224275,0.237422,3,4,0.734861,1,0.212936,-3739743.72,1703041.819
1406,0,85.9533005,1026.780029,3,12.4457998,571.1810303,0.505299,2,1039.709961,8.2895203,15.4319,0.516359,0.477473,0.494456,0.0094184,1,0.507968,0.715904,1,0.11675,0.376322,0,2,0.680027,0,0.189861,-3614381.703,1807360.571
1407,0,77.2557983,1421.119995,3,0.465403,338.5820007,0.499873,2,1133.449951,8.2426205,287.1549988,0.466255,0.401947,0.204984,0.0541416,0,0.376566,0.908795,0,0.129599,0.76319,1,0,0.705903,1,0.222772,-3281746.376,1924542.947
1408,0,68.2425995,0,3,1.14658,79.1973038,0.421996,4,126.3040009,13.0009003,100.1559982,0.285627,0.456066,0.24577,0.485408,0,0.482334,0.690503,1,0.0631497,0.322949,1,1,0.605566,0,0.205367,-3131990.686,1977818.909
1409,0,59.5135002,0,3,2.5770099,179.8480072,0.458235,4,228.0780029,10.5496998,86.6177979,0.433528,0.346371,0.296567,0.437431,0,0.634593,0.748002,0,0.131815,0.228706,4,2,0.682619,1,0.22923,-3723367.539,1737981.585
1410,0,95.0317001,2863,1,4.9154701,615.2349854,0.549851,1,980.2990112,10.7093,219.3390045,0.382341,0.26409,0.200468,0.255953,0,0.464046,0.82521,1,0.114543,0.328918,1,1,0.684231,0,0.168199,-3227144.614,1977537.844
1411,0,72.6044006,1000.059998,2,4.9745898,331.7890015,0.470845,4,1053.689941,7.7730298,23.7161007,0.460098,0.505188,0.346611,0.0556958,0,0.46125,0.775774,1,0.0751208,0.638896,1,0,0.717509,0,0.236227,-3432309.444,1905881.182
1412,0,89.6815033,1043.280029,2,9.2919598,442.0830078,0.546263,3,985.2219849,7.9719901,78.0613022,0.45086,0.4597,0.701594,0.0230806,0,0.40613,0.786063,2,0.0974928,0.657615,2,2,0.696749,0,0.210527,-3563553.874,1850007.848
1413,0,108.8089981,0,2,1.07919,194.1049957,0.512363,4,122.2409973,12.2944002,153.8919983,0.323242,0.262247,0.184816,0.68147,0,0.599026,0.763184,0,0.0896845,0.187966,1,0,0.623301,1,0.171006,-3427355.606,1975963.49
1414,0,64.2213974,1009.150024,6,12.8009005,623.8519897,0.462767,4,366.3640137,8.9511099,271.973999,0.518433,0.304141,0.372245,0.101834,0,0.541426,0.723509,0,0.291397,0.266264,0,3,0.669182,1,0.213459,-3861001.108,1667544.337
1415,0,87.5124969,1434.329956,3,4.33604,453.0109863,0.475612,2,362.1960144,12.1803999,298.1870117,0.313183,0.27858,0.423326,0.66338,0,0.545722,0.602884,1,0.0892624,0.198272,2,0,0.64155,1,0.180565,-3333219.053,1962916.132
1416,0,82.2068024,0,8,5.75492,373.381012,0.503585,3,322.4289856,9.4944601,74.2464981,0.386016,0.303181,0.460584,0.523764,1,0.521113,0.741231,0,0.0610664,0.0899934,3,0,0.674511,1,0.169579,-3409160.507,1927276.799
1417,0,74.2033005,1000,3,2.41452,190.427002,0.434243,4,68.8426971,12.8437004,186.4750061,0.247476,0.403929,0.16309,0.494526,1,0.483167,0.826919,2,0.0546307,0.218304,0,2,0.558018,0,0.205822,-3194134.6,2011724.145
1418,0,94.6158981,0,2,4.8340101,386.3640137,0.487697,4,500.8169861,9.4492102,148.6100006,0.473058,0.491974,0.493038,0.178212,0,0.651594,0.437158,1,0.172337,0.379535,1,3,0.673499,0,0.19601,-3608020.035,1834353.489
1419,0,59.7453995,0,6,6.2239199,339.8930054,0.378598,4,490.70401,9.2787905,117.3499985,0.48656,0.458045,0.397047,0.171945,0,0.407925,0.901733,0,0.251436,0.417903,1,0,0.600438,0,0.224218,-3394178.776,1776017.361
1420,0,85.4309998,2414.649902,2,2.02882,208.496994,0.50311,4,523.1660156,11.5632,122.461998,0.370727,0.406006,0.270222,0.605081,0,0.66811,0.759447,0,0.0833696,0.697968,1,0,0.712171,0,0.191503,-3242989.051,1982192.086
1421,0,109.6740036,2438.040039,1,7.8534498,460.2200012,0.560091,3,517.4140015,10.7196999,134.7100067,0.360936,0.411157,0.507473,0.583115,0,0.621401,0.932683,0,0.113313,0.200847,1,1,0.729362,1,0.162363,-3494159.569,1931484.168
1422,0,83.5758972,1427.890015,3,6.6974602,364.1430054,0.527152,2,895.1110229,9.1282701,53.4117012,0.425024,0.362157,0.186456,0.138078,0,0.390069,0.832865,0,0.160528,0.253067,4,0,0.676253,1,0.193883,-3287966.478,1939058.19
1423,0,81.5998001,1032.280029,3,10.0634003,571.6380005,0.479075,3,593.7230225,9.9417896,28.0802994,0.432325,0.521123,0.556943,0.376013,1,0.658585,0.603396,0,0.219715,0.291817,3,2,0.706897,1,0.196036,-3586983.354,1839238.704
1424,0,61.3835983,2011.469971,7,1.43831,332.1220093,0.381568,1,650.8790283,11.3346004,278.0310059,0.283705,0.12304,0.287913,0.439831,0,0.35126,0.558726,1,0.0678868,0.402207,1,1,0.463817,0,0.230138,-3167830.657,1942545.458
1425,0,65.555397,0,5,4.9780002,560.3980103,0.461129,4,529.5839844,8.4406796,334.6589966,0.540431,0.404629,0.157988,0.0044461,1,0.504895,0.878264,0,0.29343,0.408465,0,0,0.589189,1,0.247796,-3680499.267,1683098.685
1426,0,80.4813995,1040.199951,3,6.7199202,482.197998,0.481675,4,485.1919861,9.91891,331.2770081,0.497132,0.354179,0.422118,0.293638,0,0.529454,0.653199,0,0.241229,0.269001,0,2,0.717801,1,0.206509,-3829296.298,1694411.978
1427,0,86.5960999,1000.229981,3,1.9383301,121.2669983,0.47106,2,163.6750031,12.1407003,162.2669983,0.297078,0.283668,0.41127,0.629325,1,0.558823,0.922911,2,0.0930012,0.172213,2,0,0.634569,1,0.181504,-3329125.955,1964391.141
1428,0,63.902401,0,1,3.6520801,275.5069885,0.432593,1,168.5119934,9.5881996,129.2819977,0.500995,0.404937,0.431021,0.262382,0,0.510387,0.812664,0,0.314827,0.278932,1,1,0.727213,1,0.224626,-3849530.826,1670521.984
1429,0,59.7434998,0,5,4.7058301,440.2409973,0.395463,4,608.59198,7.8757901,3.1296301,0.499154,0.418565,0.691459,0.0978526,1,0.367303,0.869191,1,0.155498,0.495574,0,1,0.574286,0,0.230485,-3512513.826,1809593.56
1430,0,100.0660019,2048.649902,7,11.0623999,586.1799927,0.519821,4,594.2360229,9.3164997,257.7569885,0.484586,0.344092,0.396817,0.141048,0,0.6096,0.896624,0,0.274497,0.258967,0,0,0.715266,1,0.184963,-3812172.394,1687555.285
1431,0,70.1520996,0,5,8.2023697,842.9979858,0.501178,4,359.6539917,8.9603796,219.4989929,0.503558,0.367722,0.264704,0.12004,0,0.561726,0.926628,0,0.286046,0.218995,2,4,0.722667,1,0.204685,-3743204.887,1694957.242
1432,0,92.5543976,1414.880005,1,2.72703,380.0700073,0.562341,1,498.125,12.2974997,56.4710007,0.183959,0.141161,0.232903,0.672856,0,0.544075,0.761214,0,0.075046,0.148218,1,0,0.651998,0,0.167624,-3246694.362,2007490.83
1433,0,89.4163971,2005.079956,2,2.63644,243.9620056,0.482766,4,264.0020142,12.4844999,243.9069977,0.293633,0.290486,0.417542,0.647441,0,0.593703,0.80929,0,0.081964,0.2101,3,0,0.644276,1,0.186555,-3332014.861,1976302.569
1434,0,78.7036972,2438.909912,1,11.8857002,586.1900024,0.493369,3,647.9730225,9.4121103,58.2966995,0.403247,0.499193,0.628926,0.140274,0,0.527452,0.810992,0,0.100424,0.26338,3,0,0.736113,1,0.178001,-3522865.852,1899454.308
1435,0,111.4680023,2436.889893,3,8.9872904,532.3959961,0.547013,5,645.5809937,10.0808001,53.0089989,0.387741,0.21965,0.338939,0.541656,0,0.464196,0.918336,0,0.0658715,0.111846,3,0,0.703022,1,0.149675,-3373242.988,1950387.091
1436,0,80.0931015,0,3,11.8935003,574.0780029,0.473048,4,582.0009766,9.1157999,259.2109985,0.381712,0.280269,0.446788,0.381312,0,0.424802,0.72426,0,0.0618379,0.218872,2,0,0.662674,1,0.181261,-3433378.253,1926704.714
1437,0,66.4963989,0,5,1.87971,142.0829926,0.473771,1,295.243988,10.1796999,18.3498993,0.408853,0.304532,0.310599,0.350042,0,0.634267,0.920648,0,0.128225,0.350643,1,2,0.691353,1,0.22812,-3737717.045,1724473.156
1438,0,50.486599,0,5,3.11533,544.5640259,0.36303,4,339.32901,6.1819801,139.0590057,0.608491,0.514723,0.198163,0,0,0.489937,0.824527,0,0.330039,0.585793,2,0,0.481022,0,0.271948,-4111047.558,1488319.429
1439,0,67.7081985,1001.48999,3,11.3240995,511.9760132,0.424867,4,783.46698,8.3125401,119.6760025,0.486708,0.568235,0.627618,0.113152,0,0.411697,0.37625,0,0.159133,0.345088,1,2,0.743995,0,0.21204,-3480124.581,1879253.115
1440,0,96.4409027,0,1,7.7135801,631.2410278,0.532865,4,342.1359863,9.5452003,288.2139893,0.497169,0.261875,0.318206,0.0720378,0,0.65212,0.603,0,0.303482,0.508141,4,1,0.613871,1,0.173136,-3907617.966,1681135.857
1441,0,80.8795013,1414.48999,2,2.9847701,142.4369965,0.536186,2,687.4819946,9.6939201,0.734164,0.419067,0.252928,0.201807,0.341357,1,0.407529,0.348412,2,0.038873,0.292924,4,0,0.641407,1,0.195572,-3300355.937,1942780.739
1442,0,62.7196999,2008.810059,7,3.07195,499.0239868,0.467538,4,757.7490234,8.9300003,27.4048996,0.513529,0.372357,0.259152,0.0612334,0,0.52364,0.93787,0,0.23035,0.367585,0,2,0.692524,1,0.224758,-3729667.132,1690912.805
1443,0,66.9966965,2438.48999,3,5.45263,498.4890137,0.474636,1,868.6630249,10.1736002,287.7269897,0.304589,0.158795,0.235524,0.45615,0,0.431793,0.658035,1,0.128041,0.333537,2,0,0.614305,0,0.190069,-3222111.929,1961408.209
1444,0,77.1942978,0,7,3.1503601,707.4639893,0.500866,4,202.6190033,9.4786596,27.7639008,0.534885,0.251029,0.364333,0.1387,0,0.667185,0.914074,0,0.260127,0.351471,5,2,0.603841,1,0.194139,-3945870.561,1662312.053
1445,0,104.7429962,0,1,6.0827599,606.2390137,0.565387,4,738.4550171,8.1910801,235.0019989,0.441972,0.332064,0.631794,0.022143,0,0.348141,0.734992,0,0.0586215,0.464037,1,2,0.734491,0,0.205292,-3559683.788,1872931.794
1446,0,77.2777023,1001.98999,2,3.9235301,318.7390137,0.467511,4,1118.829956,7.4377799,131.2579956,0.494612,0.578139,0.676686,0.026632,0,0.412874,0.629222,0,0.113415,0.842286,1,2,0.788319,1,0.232394,-3503201.518,1869885.073
1447,0,94.8097,0,2,2.65323,342.5339966,0.492773,4,209.4440002,10.6792002,153.7259979,0.471842,0.440633,0.117644,0.561951,1,0.610653,0.590407,2,0.125294,0.399667,0,0,0.729782,0,0.19137,-3654766.083,1796585.044
