OID_,CID,aspect,elevation,geology,min_temp,productivity,rugged,slope,vegetation,water,avg_rain,inapp_fire,rabbit,pig,temp_diff,lantana,land_clear,horse,habitat,grazing,goat,fox_den,flood,drought,dog,cat_den,lat,long
3097,0,94.280098,597.7130127,1,10.7617998,0.39834,99.5663986,1.35804,5,3001.629883,60.6287003,0,0.317366,0.118727,0.310337,0.402775,1,0.29595,0.722314,2,0.0570298,0.482358,1,3,0.466812,0.239466,-3090438.773,1930801.016
3098,0,196.6690063,425.0239868,4,9.92272,0.409299,317.0499878,4.6725402,2,3014.530029,55.6138,0,0.471628,0.372968,0.159293,0.175507,0,0.43441,0.825024,1,0.352792,1.3778,1,1,0.544949,0.233834,-3623904.604,1762718.744
3099,0,262.4379883,456.3179932,1,9.4809198,0.511051,200.0010071,0.221018,2,0,84.887001,0,0.34177,0.207256,0.371583,0.443429,1,0.37213,0.432885,2,0.0371656,0.196855,3,0,0.539271,0.186283,-3349378.259,1933963.658
3100,0,149.2700043,710.2630005,2,5.4637599,0.339681,362.0490112,7.1277299,3,1023.200012,46.8170013,0,0.658653,0.671478,0.187328,0,0,0.675047,0.687388,1,0.151518,1.12116,1,1,0.470665,0.304606,-4124375.764,1507417.003
3101,0,194.5209961,285.6489868,4,10.9860001,0.523269,320.1149902,5.19561,2,0,105.7429962,0,0.380869,0.382429,0.57209,0.710924,0,0.645031,0.876575,0,0.0572022,0.23198,1,1,0.722368,0.160831,-3570599.114,1912536.774
3102,0,269.6229858,732.4290161,4,5.1630802,0.475226,475.571991,3.1781099,3,0,83.1306992,1,0.62558,0.431699,0.0348084,0,0,0.724687,0.821098,0,0.151414,0.514864,1,4,0.696021,0.196169,-4147877.203,1361969.621
3103,0,132.8880005,1193.170044,4,6.2877798,0.500842,384.5369873,1.14204,3,1424.75,76.8050003,0,0.539691,0.574934,0.0219387,0,1,0.843568,0.8472,2,0.0968595,1.1468199,1,1,0.745066,0.238375,-3823452.582,1643111.239
3104,0,235.8249969,798.7150269,4,7.9249601,0.429244,520.1199951,7.4632401,5,1445.290039,57.6053009,0,0.538468,0.492937,0.227608,0,0,0.421288,0.8531,1,0.342696,0.558648,1,0,0.5666,0.243379,-3680748.342,1648181.631
3105,0,95.5083008,941.848999,2,8.7762604,0.505495,122.9440002,2.05829,3,1414.920044,75.9040985,0,0.410667,0.25465,0.219926,0.0931986,1,0.256559,0.755823,2,0.0895642,0.379926,2,0,0.54017,0.210041,-3277679.466,1932913.184
3106,0,72.0372009,200.1109924,1,12.0514002,0.392609,88.5121994,0.930053,3,0,66.5388031,0,0.387634,0.342411,0.337526,0.281557,1,0.418856,0.645468,2,0.081102,0.837644,1,3,0.532643,0.209198,-3140553.906,1947816.128
3107,0,321.5669861,142.2590027,4,12.2599001,0.511743,84.0771027,1.41383,3,0,95.8155975,0,0.314919,0.238639,0.160142,0.661787,0,0.577466,0.517381,1,0.0791804,0.182381,1,0,0.581839,0.171592,-3427419.29,1977742.005
3108,0,76.5481033,78.1148987,4,12.8221998,0.4533,57.7321014,1.13109,3,2830.129883,84.5522995,0,0.217776,0.201824,0.624306,0.431523,1,0.384906,0.639601,2,0.0215522,0.380451,2,0,0.365879,0.194857,-3300444.247,2010257.589
3109,0,282.1480103,363.7810059,1,10.4588003,0.351838,214.1360016,4.6524701,6,2414.979981,52.3717995,0,0.443657,0.478521,-0.181032,0.125619,0,0.238508,0.754629,1,0.26206,0.332556,0,0,0.410287,0.242101,-3508762.381,1741944.015
3110,0,250.5180054,149.0509949,1,11.2533998,0.443309,286.947998,1.64843,3,2000.530029,72.4497986,0,0.502941,0.414707,0.0988849,0.553624,1,0.604771,0.243132,2,0.0768405,0.459944,0,2,0.70862,0.200767,-3673355.791,1802527.76
3111,0,38.8307991,734.1619873,1,8.7860098,0.449953,282.118988,4.4634299,5,3836.179932,68.8214035,0,0.30876,0.283482,0.259024,0.0560108,1,0.362409,0.761567,2,0.22388,0.406711,1,1,0.541946,0.224621,-3592766.425,1720759.588
3112,0,279.4140015,466.006012,4,10.9920998,0.367254,38.6379013,0.575385,3,0,54.0197983,0,0.492412,0.44291,0.194714,0.217741,1,0.304842,0.654591,2,0.120103,0.353177,1,2,0.490005,0.248551,-3201681.272,1875897.399
3113,0,32.4799004,593.7479858,4,7.3775101,0.420158,130.2960052,1.46817,3,0,64.7841034,0,0.539339,0.377985,0.146489,0,1,0.293305,0.735006,2,0.136881,0.618425,1,0,0.503868,0.250641,-3819117.24,1579186.837
3114,0,313.355011,75.9421997,4,10.3607998,0.53018,116.4850006,1.8511,3,1001.659973,91.0809021,0,0.346382,0.167608,0.487139,0.371647,0,0.617554,0.564727,1,0.18991,0.286766,3,1,0.623568,0.206765,-4003157.375,1640834.649
3115,0,14.8619003,24.7738991,4,11.9981003,0.522114,91.1875,1.9553,3,1000.179993,96.7509003,0,0.483356,0.280517,0.300307,0.570099,1,0.62108,0.52233,1,0.263628,0.529296,2,2,0.657775,0.194598,-3968818.272,1669251.225
3116,0,36.6713982,300.3269958,4,10.0518999,0.362955,116.1470032,1.56339,4,1000.26001,54.5223007,0,0.52259,0.420369,0.156005,0.275326,0,0.440064,0.365573,2,0.194031,0.44523,0,3,0.538935,0.23802,-3623685.248,1772507.446
3117,0,229.0249939,323.5150146,4,11.1367998,0.515064,154.7619934,1.9532,2,2002.75,98.3731003,0,0.367238,0.256827,0.117259,0.591591,0,0.604679,0.772729,0,0.10353,0.390866,1,1,0.635039,0.176787,-3651864.197,1817748.176
3118,0,293.4140015,489.1489868,4,10.1772003,0.414111,390.3739929,2.0232999,5,2843.370117,58.7310982,0,0.539257,0.403778,0.156697,0.221972,1,0.43734,0.392109,2,0.113613,0.558479,1,3,0.582105,0.223974,-3645349.78,1768007.707
3119,0,52.7008018,708.9719849,2,9.5245504,0.406751,139.7319946,1.46735,3,1414.540039,59.6996994,0,0.466563,0.378119,0.346468,0.292872,0,0.387877,0.633357,2,0.145083,0.511526,1,0,0.609685,0.237552,-3233400.457,1926682.975
3120,0,258.2749939,442.7590027,2,8.4108295,0.408804,248.7850037,2.5062399,6,2000.719971,61.5059013,0,0.492097,0.510642,0.31913,0.167198,0,0.32423,0.738661,0,0.260996,0.365576,0,0,0.556314,0.222335,-3500168.568,1782242.993
3121,0,154.5650024,555.4959717,4,8.3323002,0.404898,199.779007,2.61497,6,0,62.267601,0,0.454057,0.371864,0.244339,0.0433722,0,0.164663,0.734791,1,0.0875305,0.595359,1,0,0.362316,0.243711,-3426583.39,1754247.504
3122,0,42.5196991,259.026001,4,12.0784998,0.32592,22.6909008,0.35019,5,4242.77002,34.7265015,0,0.516559,0.530134,0.122694,0,0,0.518648,0.816914,1,0.665296,0.238484,1,0,0.394588,0.276213,-3471820.897,1385927.057
3123,0,309.3630066,405.7430115,2,11.3478003,0.412786,89.1912003,2.0494699,3,1000.400024,69.5323029,0,0.45483,0.307584,0.497853,0.386148,1,0.37697,0.531192,2,0.0569503,0.933887,2,0,0.604107,0.220131,-3065367.817,1964701.947
3124,0,242.6029968,468.269989,4,10.625,0.336828,121.0100021,1.63675,5,1000.02002,56.1049004,0,0.511237,0.588957,0.287724,0.254893,0,0.218788,0.868208,2,0.112524,0.350461,2,0,0.566921,0.242826,-3228922.578,1882596.213
3125,0,290.4259949,852.3449707,2,6.3694501,0.414903,288.0780029,1.03862,3,0,65.4828033,0,0.515241,0.460949,0.641902,0.0269158,0,0.393487,0.816096,1,0.15858,0.937354,0,0,0.609074,0.254293,-3480243.223,1814307.556
3126,0,34.2826996,924.2280273,4,8.5438204,0.495431,407.2590027,5.4377699,2,2878.02002,73.8539963,1,0.431685,0.542496,0.647503,0.128369,0,0.529955,0.908167,0,0.134967,0.319645,3,1,0.756895,0.19025,-3516867.874,1895574.669
3127,0,303.2630005,585.8969727,4,7.1082401,0.407578,593.5460205,2.2660999,5,2435.850098,54.6721992,0,0.598355,0.417181,0.299556,0,0,0.345259,0.855675,0,0.33775,0.73053,1,0,0.609425,0.256325,-4134991.528,924652.5515
3128,0,344.3890076,941.2310181,1,10.5328999,0.53454,363.6919861,4.8428001,3,3860.120117,81.9152985,0,0.50137,0.338768,0.177892,0.30604,0,0.396583,0.688713,0,0.121654,0.225108,2,0,0.72936,0.168689,-3187659.422,1968709.916
3129,0,83.3928986,144.8009949,4,10.5946999,0.433836,146.1009979,2.04392,3,1000.030029,67.8728027,0,0.450016,0.321519,0.30908,0.4924,0,0.569407,0.54472,1,0.149714,1.57454,0,1,0.686539,0.223611,-3822056.781,1706836.971
3130,0,66.4391022,729.4370117,1,6.9131899,0.432176,401.2590027,3.7829299,7,0,60.989399,0,0.549665,0.495236,0.147277,0,0,0.401241,0.691053,1,0.145076,1.2191401,0,0,0.508355,0.252243,-3731341.144,1641531.786
3131,0,291.0400085,641.1550293,4,9.6116505,0.384955,279.2839966,4.3077402,6,2426.300049,69.7455978,0,0.503893,0.566586,0.217706,0.0944015,0,0.388457,0.453824,0,0.260929,0.419517,1,0,0.54235,0.216564,-3400194.445,1732494.278
3132,0,73.8125,1366.530029,4,5.6034799,0.465909,649.440979,6.5808401,5,3835.449951,89.3298035,0,0.60282,0.300643,-0.0293295,0,0,0.7307,0.579414,0,0.182571,0.912554,4,1,0.308414,0.154279,-4172579.596,1334065.153
3133,0,33.2438011,36.4371986,4,12.3648996,0.47495,42.3866005,0.894502,3,1000.030029,84.5550003,0,0.443742,0.288807,0.439673,0.732456,1,0.632882,0.520498,2,0.126581,0.473525,0,1,0.689397,0.203522,-3687686.9,1836586.139
3134,0,266.0310059,210.345993,4,10.1815996,0.48407,122.3280029,1.47141,3,1000,73.226799,1,0.461275,0.28387,0.32982,0.471061,0,0.67021,0.922764,0,0.137978,0.289061,0,1,0.702927,0.215999,-3751792.951,1727500.433
3135,0,74.4787979,271.4790039,4,10.4420004,0.457315,179.4859924,3.9907601,3,2414.530029,59.2494011,1,0.463736,0.29484,0.310968,0.543806,0,0.685339,0.914686,0,0.184311,0.333766,3,0,0.732171,0.217565,-3709871.951,1763401.327
3136,0,182.1999969,32.219101,1,13.2304001,0.391017,45.6912994,0.673676,3,0,74.4843979,0,0.418252,0.248083,0.423149,0.345156,1,0.440346,0.512583,2,0.0393643,0.528959,1,0,0.550131,0.196768,-3136839.734,2007124.619
3137,0,91.0966034,301.4559937,4,7.2330599,0.496059,359.947998,0.469595,3,0,112.1060028,1,0.532368,0.506671,0.133873,0,0,0.435032,0.751938,0,0.178125,0.219171,1,0,0.786968,0.171247,-4094194.092,1312334.145
3138,0,124.9540024,257.3460083,4,11.8872995,0.529036,127.5680008,1.9752001,3,0,85.2761002,0,0.173134,0.148858,0.319141,0.618682,0,0.523654,0.874915,1,0.051897,0.23072,1,2,0.617811,0.185827,-3266930.682,1987016.434
3139,0,313.70401,548.414978,4,9.1550398,0.422069,311.6260071,1.7288899,5,2009.119995,51.3022003,0,0.493508,0.395206,0.163059,0.0522727,0,0.487942,0.730742,2,0.255754,0.390845,0,0,0.448768,0.247882,-3659583.919,1682622.554
3140,0,121.5540009,495.6520081,4,9.2228603,0.487582,166.4640045,2.1981101,5,1000.02002,69.2631989,1,0.486037,0.327358,0.293466,0.184562,0,0.600914,0.924834,0,0.191474,0.349402,3,3,0.720174,0.2177,-3736408.7,1709066.994
3141,0,127.9830017,346.3240051,5,10.7325001,0.316322,160.897995,1.47374,8,5416.669922,35.2921982,0,0.578057,0.529471,-0.0895265,0,0,0.514558,0.848185,0,0.685049,0.43355,1,0,0.330727,0.274306,-3714683.745,1312593.333
3142,0,108.6650009,557.3649902,4,10.7919998,0.593594,355.1019897,6.74929,2,1023.289978,115.3949966,0,0.471403,0.440496,0.271674,0.449171,0,0.649368,0.852082,0,0.134551,0.200864,0,2,0.776789,0.166776,-3654088.719,1836550.919
3143,0,291.8529968,486.2709961,4,9.3836603,0.495419,223.947998,1.72834,3,1000.530029,86.4542999,1,0.475844,0.321723,0.453107,0.239149,0,0.609145,0.923644,0,0.1645,0.311803,0,2,0.712722,0.203301,-3816891.085,1694286.863
3144,0,1.51345,577.8439941,4,9.09167,0.479125,198.6159973,1.10536,5,1422.76001,68.7645035,1,0.526528,0.28034,0.328428,0.12419,0,0.546328,0.965165,0,0.178373,0.635745,1,2,0.69655,0.231168,-3864069.888,1686796.081
3145,0,168.3910065,200.7330017,2,8.5323801,0.499269,280.1650085,0.749209,2,0,79.5233002,0,0.39168,0.209314,0.23555,0.124859,0,0.423414,0.925123,1,0.249304,0.559863,1,0,0.673217,0.209575,-4082376.704,1593540.38
3146,0,182.9819946,405.6059875,4,12.0882998,0.420524,207.7879944,3.0113399,5,2014.290039,69.5037994,0,0.367676,0.313776,0.395058,0.468983,0,0.496547,0.618284,2,0.125053,0.220112,1,0,0.636263,0.201337,-3095665.371,1976517.114
3147,0,249.6809998,290.6910095,2,6.3955998,0.473335,664.7880249,3.3387499,3,0,69.8352966,1,0.532639,0.697365,0.133347,0,0,0.546049,0.757003,0,0.372095,0.43702,1,1,0.631965,0.220136,-4024681.845,1451678.643
3148,0,236.4839935,738.2659912,2,8.2659798,0.401287,333.6289978,4.8742399,6,2025.76001,66.9865036,0,0.472558,0.53645,0.405122,0.142162,0,0.360621,0.744766,0,0.229734,0.428022,0,0,0.610182,0.228315,-3396856.786,1793984.03
3149,0,179.2709961,235.3930054,1,11.0332003,0.510585,190.2059937,3.6415701,2,1000.01001,85.0076981,0,0.391594,0.242366,0.390064,0.678385,0,0.552615,0.574911,2,0.086955,0.507071,1,1,0.616838,0.185629,-3624009.671,1852889.922
3150,0,334.5539856,398.696991,4,9.9658203,0.437882,404.230011,5.0576301,3,3018.879883,53.1068001,0,0.453373,0.347897,0.235419,0.249935,0,0.52505,0.670533,0,0.261046,0.270988,0,0,0.559512,0.223889,-3669779.181,1739060.886
3151,0,70.6875992,283.1440125,2,7.9572601,0.470989,650.2880249,7.7291498,3,0,77.9558029,1,0.584487,0.563183,0.0082014,0,0,0.403092,0.763885,1,0.422734,0.516422,1,0,0.720521,0.210925,-4026114.176,1383408.235
3152,0,99.7539978,968.4819946,2,7.6407099,0.512229,162.598999,3.49453,3,1000.429993,81.0131989,0,0.468553,0.325368,0.316034,0.0501933,0,0.363884,0.831333,0,0.0547852,0.594146,1,0,0.727574,0.209328,-3359965.546,1916891.518
3153,0,171.4819946,459.0979919,4,11.3830004,0.474489,67.2310028,1.50842,3,2000.75,76.1158981,0,0.392884,0.315025,0.468899,0.500596,1,0.432811,0.726058,2,0.0603897,0.678905,1,0,0.656788,0.216771,-3072159.615,1965747.434
3154,0,279.2860107,251.522995,4,12.0840998,0.450381,169.4049988,2.0517399,5,3830.860107,88.7953033,0,0.301277,0.26504,0.420091,0.633062,1,0.58419,0.496716,1,0.0698575,0.271441,3,0,0.609323,0.188838,-3341948.277,1973393.655
3155,0,151.8569946,297.5440063,4,9.9709997,0.410697,199.8280029,1.63429,3,2005.939941,49.8544998,0,0.348514,0.237554,0.177441,0.201492,0,0.365341,0.900608,0,0.226711,0.411081,0,1,0.50524,0.244912,-3647241.115,1731207.158
3156,0,315.526001,579.4860229,2,7.47086,0.479281,424.0859985,4.4903202,3,1020.809998,68.2871017,0,0.554446,0.36766,0.147986,0,0,0.170647,0.474916,1,0.160251,0.845866,2,1,0.422607,0.211271,-3956179.981,1442219.856
3157,0,294.8479919,647.4349976,4,8.0458403,0.420294,337.2179871,4.3010402,7,1014.900024,57.051899,0,0.535944,0.425676,0.2588,0,0,0.32145,0.699358,1,0.299371,0.726571,0,0,0.424885,0.243073,-3672684.536,1641535.863
3158,0,2.1832099,104.9810028,1,12.1133003,0.469907,102.0309982,1.02432,5,0,83.1997986,0,0.239931,0.176456,0.450559,0.455586,1,0.311432,0.195164,2,0.0309828,0.265261,2,1,0.418182,0.193875,-3310610.229,1972375.151
3159,0,48.4533005,430.9119873,4,10.2132998,0.408121,356.0549927,6.6168399,3,2013.670044,58.6683006,0,0.465102,0.313911,0.134023,0.181982,0,0.406105,0.175945,1,0.302378,0.620588,0,4,0.491982,0.224909,-3637881.069,1770907.407
3160,0,169.1349945,925.9829712,1,7.9251699,0.469301,335.2399902,2.3649299,3,2428.689941,72.2603989,0,0.280038,0.27708,0.605505,0.0226976,0,0.391275,0.771844,1,0.164342,0.733655,0,1,0.621068,0.222687,-3580070.924,1770009.751
3161,0,313.927002,269.8599854,4,10.0716,0.474048,94.7205963,1.85044,3,1000.039978,62.5108986,0,0.446674,0.322089,0.279948,0.448184,0,0.624606,0.7711,1,0.132845,0.272855,3,2,0.685244,0.233359,-3708337.556,1747845.444
3162,0,152.8959961,424.6830139,2,7.01932,0.398714,320.5559998,5.0228901,5,1000.900024,53.8671989,0,0.634329,0.355887,0.206687,0,0,0.524521,0.61133,1,0.240946,0.587126,1,0,0.466555,0.24884,-4143465.332,1465142.61
3163,0,126.8779984,581.3040161,2,8.32166,0.402051,421.8120117,9.96348,6,1008.099976,60.5177002,0,0.524632,0.512935,0.380715,0.131066,0,0.328976,0.831073,0,0.283661,0.687533,0,1,0.631641,0.221702,-3508137.483,1787172.712
3164,0,232.746994,6.5560398,1,13.0674,0.556067,66.1914978,0.615796,2,0,131.1300049,0,0.272121,0.171474,0.282829,0.712406,1,0.47158,0.713595,2,0.0496532,0.553505,2,0,0.406414,0.162257,-3474554.646,1976428.664
3165,0,158.0659943,858.4940186,2,4.6215301,0.53323,205.5079956,1.91967,2,0,71.0131989,0,0.633528,0.516335,0.231639,0,0,0.637224,0.636612,0,0.0973604,1.03941,2,0,0.742034,0.231629,-4114068.84,1557694.677
3166,0,136.2859955,332.9230042,4,9.0642004,0.532369,372.8909912,6.40554,1,1422.98999,79.3271027,1,0.378125,0.229237,0.249285,0.203938,0,0.513874,0.932402,0,0.280588,0.31463,1,0,0.627788,0.198474,-4046539.898,1612308.263
3167,0,81.3504028,704.5599976,4,8.2779598,0.489995,496.3840027,2.4509001,5,1016.119995,70.6891022,1,0.556763,0.457766,0.351869,0.0958495,0,0.432261,0.915131,0,0.341352,0.314075,1,1,0.754893,0.19722,-3827710.281,1664982.761
3168,0,98.7650986,600.6459961,4,8.2912302,0.398412,193.8159943,4.2106299,5,1415.589966,57.4263992,0,0.458264,0.411807,0.21214,0.0713393,0,0.162505,0.675838,1,0.10536,0.507293,0,0,0.399143,0.240201,-3451174.186,1759595.595
3169,0,206.0189972,215.2050018,1,9.5820103,0.407438,194.2429962,1.5959899,5,0,50.4611015,0,0.469468,0.381387,0.123854,0.103917,1,0.408284,0.499806,2,0.206766,0.283639,0,1,0.420734,0.250292,-3653999.499,1696316.519
3170,0,150.5899963,913.0479736,4,4.8510699,0.490236,373.723999,6.0845499,3,0,84.280899,0,0.551292,0.525484,0.167709,0,0,0.833511,0.837694,0,0.173185,0.893586,1,1,0.650363,0.204352,-4099339.679,1421598.427
3171,0,279.1730042,1392.439941,2,4.2416701,0.477134,912.026001,16.3269997,3,1134.199951,112.0960007,1,0.496064,0.770304,0.238702,0,0,0.886355,0.566491,0,0.217645,1.1384799,2,1,0.673164,0.189564,-4020808.567,1473529.628
3172,0,15.8506002,599.3670044,3,10.5747995,0.562582,768.5609741,1.37374,2,2047.76001,113.177002,0,0.350491,0.404488,0.482261,0.689413,0,0.65081,0.93641,0,0.0981265,0.17967,1,1,0.728055,0.158356,-3493067.54,1935740.08
3173,0,99.8592987,397.4599915,4,6.9590902,0.500102,345.9660034,2.16888,3,0,66.1747971,0,0.630138,0.361388,0.0991529,0,0,0.526391,0.528845,0,0.297143,0.489398,1,0,0.534467,0.216398,-4176566.923,1380137.892
3174,0,91.3862,54.3451004,1,11.8731003,0.46391,380.2640076,5.3371801,5,0,90.7024002,0,0.303321,0.224652,0.447779,0.54783,1,0.457978,0.199553,2,0.0612384,0.155543,2,0,0.510155,0.171239,-3349787.717,1959174.941
3175,0,107.4319992,651.184021,4,8.7609196,0.478857,346.2080078,5.53513,3,2044.300049,62.1055984,0,0.513128,0.364947,0.181776,0.052912,0,0.536172,0.656004,0,0.291266,0.264694,1,2,0.68758,0.21698,-3689284.421,1709169.147
3176,0,359.3389893,556.46698,4,7.9928799,0.468511,452.7349854,8.5985699,5,1014.849976,74.6877975,1,0.524626,0.271643,0.388374,0.0638763,0,0.65182,0.807352,0,0.331534,0.384358,4,3,0.629034,0.204203,-3934709.013,1655461.361
3177,0,279.1419983,624.0999756,1,7.2641101,0.537344,299.4530029,6.25949,3,0,76.1504974,1,0.618043,0.35583,0.201135,0,0,0.586218,0.933463,0,0.276595,0.576072,4,2,0.564542,0.227533,-4169568.697,1447181.113
3178,0,47.912899,239.3329926,2,7.2386198,0.423904,231.2420044,2.54566,5,0,61.4597015,1,0.63196,0.464033,0.319421,0,0,0.279584,0.775351,0,0.193001,0.497211,2,1,0.593808,0.238608,-4116006.737,924526.6475
3179,0,55.0962982,330.7309875,4,7.5889502,0.482056,380.1119995,6.94245,5,1423.670044,75.1396027,0,0.409894,0.238929,0.251798,0.073156,0,0.438666,0.903927,0,0.330988,0.305003,3,0,0.683489,0.211644,-4073394.516,1585747.712
3180,0,260.2990112,574.0670166,4,9.0771599,0.360946,320.5960083,2.1888101,5,2839.350098,52.6402016,0,0.440287,0.497703,0.167533,0.0932211,0,0.231383,0.786624,1,0.227923,0.467814,0,0,0.355565,0.250284,-3469072.379,1768443.914
3181,0,74.0302963,486.5750122,4,8.9863701,0.486682,216.1670074,3.57657,5,2415.800049,67.6810989,1,0.531197,0.302521,0.350489,0.139954,0,0.547809,0.940602,0,0.192301,0.317276,1,4,0.71216,0.224511,-3857282.069,1683709.542
3182,0,172.7669983,447.0929871,3,11.4743004,0.559462,528.3969727,4.7638302,2,2441.139893,119.4680023,0,0.341299,0.37908,0.365911,0.743004,0,0.638076,0.841907,0,0.114143,0.172454,1,1,0.726761,0.154818,-3484756.553,1955438.58
3183,0,199.7660065,453.0639954,4,9.4478197,0.475614,251.6840057,2.03614,5,1414.209961,67.5235977,1,0.513543,0.291859,0.355705,0.224856,0,0.571705,0.941073,0,0.184857,1.10966,1,4,0.738749,0.229298,-3858034.211,1691699.838
3184,0,81.1986008,1329.800049,2,3.7293999,0.463425,387.0690002,8.2467203,3,1013.099976,74.094101,0,0.47667,0.553061,0.294163,0,0,0.881208,0.784716,0,0.165437,1.38898,1,3,0.706662,0.245687,-4015183.984,1523799.867
3185,0,342.868988,497.6380005,4,9.5276699,0.488885,122.3700027,1.72785,3,3425.100098,61.9370995,1,0.48209,0.319063,0.238845,0.282144,0,0.601124,0.928653,0,0.201522,0.291139,0,2,0.703062,0.22611,-3686604.398,1737194.203
3186,0,277.4129944,482.1539917,4,9.7138796,0.385502,157.0709991,2.3919401,5,2005.810059,59.8223,0,0.449436,0.475953,0.475143,0.151567,0,0.468084,0.904793,1,0.280396,0.327516,1,0,0.561543,0.234743,-3364207.861,1768829.285
3187,0,296.9119873,892.5300293,5,6.7339902,0.439226,619.7780151,6.4593902,3,3033.73999,56.9065018,0,0.628978,0.401671,0.166225,0,0,0.573096,0.627159,0,0.287975,1.18452,2,0,0.517179,0.25405,-4153851.872,1402597.865
3188,0,19.0226002,417.2200012,4,9.1663904,0.360587,160.4389954,1.61239,5,0,61.1551018,0,0.474563,0.337834,0.420166,0.255911,1,0.292431,0.378029,2,0.174237,0.413469,0,2,0.504083,0.222199,-3304745.885,1889096.661
3189,0,324.3800049,208.0700073,4,11.1393003,0.268149,48.7803001,1.09161,6,3414.330078,29.3041,0,0.476585,0.260487,-0.100245,0,0,0.428094,0.910889,1,0.639407,0.344304,2,0,0.466205,0.302779,-3641704.31,1241171.628
3190,0,14.0979996,502.0969849,4,10.4991999,0.342515,74.5810013,1.45682,5,2001.01001,54.3498993,0,0.447429,0.349657,0.389849,0.280006,1,0.322755,0.457321,2,0.0938891,0.603634,1,0,0.470371,0.24708,-3208600.533,1918381.134
3191,0,171.7630005,860.5449829,4,8.8919401,0.539671,630.7479858,14.4764004,1,1041.849976,102.6800003,0,0.503254,0.488632,0.394679,0.0432491,0,0.562794,0.901356,0,0.180399,0.427522,2,2,0.758063,0.166285,-3631175.286,1826840.283
3192,0,1.1035,927.8809814,1,8.2925701,0.515812,279.3699951,5.1655998,3,1415.560059,95.652298,1,0.487096,0.333895,0.190609,0.0183441,0,0.652017,0.791454,1,0.195834,0.729372,2,3,0.708748,0.207433,-3777035.582,1690789.646
3193,0,61.5125999,871.8690186,1,7.8239298,0.443544,256.2139893,4.9148302,5,1001.650024,69.4439011,0,0.474631,0.387572,0.267502,0.0911493,0,0.354964,0.30544,1,0.128401,0.694057,0,0,0.632768,0.21764,-3319610.382,1914068.565
3194,0,45.8398018,107.5139999,4,10.9680996,0.386044,48.7139015,0.649866,5,1000.090027,62.0894012,0,0.459597,0.267783,0.326905,0.428534,1,0.483945,0.594122,2,0.121057,2.54618,1,0,0.539315,0.229639,-3713248.085,1788865.952
3195,0,105.1330032,111.1760025,4,12.7075005,0.465401,186.1399994,1.45619,3,1002.280029,85.2217026,0,0.292546,0.265215,0.279176,0.568033,0,0.573586,0.58296,1,0.0727932,0.216082,4,0,0.583521,0.192699,-3387399.745,1976003.458
